datetime,dt_MY,EURUSD,GBPUSD,AUDUSD,USDJPY,NZDUSD,USDCAD,USDCHF,GBPJPY,EURJPY,AUDJPY,NZDJPY,CADJPY,CHFJPY
2018-08-23 15:00:00,2018-08-23 23:00:00+08:00,1.15699,1.28272,0.72694,111.203,0.66558,1.30497,0.98483,142.634,128.662,80.838,74.014,85.217,112.911
2018-08-23 15:15:00,2018-08-23 23:15:00+08:00,1.15738,1.2832,0.727,111.15,0.66555,1.30468,0.98445,142.619,128.642,80.806,73.977,85.195,112.9
2018-08-23 15:30:00,2018-08-23 23:30:00+08:00,1.15709,1.28312,0.72654,111.164,0.66516,1.30578,0.98463,142.629,128.628,80.765,73.941,85.134,112.893
2018-08-23 15:45:00,2018-08-23 23:45:00+08:00,1.15678,1.28289,0.72633,111.146,0.66517,1.30579,0.98485,142.58,128.571,80.729,73.933,85.12,112.851
2018-08-23 16:00:00,2018-08-24 00:00:00+08:00,1.15576,1.28163,0.72577,111.179,0.66446,1.30615,0.98521,142.48,128.496,80.691,73.874,85.121,112.841
2018-08-23 16:15:00,2018-08-24 00:15:00+08:00,1.15542,1.28181,0.72567,111.215,0.66448,1.30629,0.98542,142.546,128.499,80.705,73.9,85.139,112.853
2018-08-23 16:30:00,2018-08-24 00:30:00+08:00,1.1558,1.28189,0.72569,111.221,0.66453,1.30605,0.98542,142.564,128.55,80.712,73.911,85.158,112.86
2018-08-23 16:45:00,2018-08-24 00:45:00+08:00,1.15554,1.28153,0.72549,111.261,0.66428,1.30613,0.98561,142.576,128.566,80.719,73.909,85.185,112.878
2018-08-23 17:00:00,2018-08-24 01:00:00+08:00,1.15346,1.28096,0.72477,111.208,0.66378,1.30745,0.98612,142.442,128.274,80.6,73.816,85.058,112.765
2018-08-23 17:15:00,2018-08-24 01:15:00+08:00,1.15409,1.28157,0.72517,111.223,0.66397,1.30708,0.98601,142.53,128.36,80.655,73.847,85.094,112.794
2018-08-23 17:30:00,2018-08-24 01:30:00+08:00,1.15419,1.28166,0.72508,111.24,0.66389,1.30743,0.9859,142.562,128.39,80.658,73.848,85.083,112.823
2018-08-23 17:45:00,2018-08-24 01:45:00+08:00,1.15405,1.28159,0.72501,111.218,0.66388,1.30796,0.9857,142.526,128.35,80.633,73.835,85.032,112.823
2018-08-23 18:00:00,2018-08-24 02:00:00+08:00,1.15449,1.28201,0.72522,111.23,0.66406,1.30791,0.98578,142.588,128.415,80.666,73.861,85.045,112.828
2018-08-23 18:15:00,2018-08-24 02:15:00+08:00,1.15393,1.28158,0.72497,111.239,0.66387,1.30792,0.98607,142.549,128.36,80.645,73.846,85.051,112.803
2018-08-23 18:30:00,2018-08-24 02:30:00+08:00,1.15404,1.2818,0.72487,111.24,0.66376,1.30872,0.98589,142.58,128.375,80.634,73.835,84.999,112.824
2018-08-23 18:45:00,2018-08-24 02:45:00+08:00,1.15365,1.28142,0.72456,111.291,0.66354,1.30923,0.98621,142.6,128.391,80.637,73.847,85.007,112.839
2018-08-23 19:00:00,2018-08-24 03:00:00+08:00,1.15386,1.28119,0.7245,111.275,0.66345,1.3087,0.98606,142.553,128.395,80.617,73.819,85.027,112.84
2018-08-23 19:15:00,2018-08-24 03:15:00+08:00,1.15357,1.28088,0.7245,111.292,0.66348,1.30851,0.9862,142.543,128.385,80.63,73.834,85.055,112.841
2018-08-23 19:30:00,2018-08-24 03:30:00+08:00,1.15343,1.28052,0.72419,111.274,0.66325,1.30871,0.98637,142.476,128.35,80.583,73.797,85.029,112.803
2018-08-23 19:45:00,2018-08-24 03:45:00+08:00,1.15406,1.28154,0.72468,111.288,0.66355,1.3086,0.98606,142.61,128.432,80.647,73.84,85.044,112.854
2018-08-23 20:00:00,2018-08-24 04:00:00+08:00,1.15422,1.28141,0.72478,111.249,0.66359,1.30816,0.98608,142.545,128.408,80.632,73.82,85.043,112.811
2018-08-23 20:15:00,2018-08-24 04:15:00+08:00,1.15422,1.28153,0.72487,111.212,0.66364,1.30793,0.98595,142.511,128.363,80.614,73.8,85.028,112.789
2018-08-23 20:30:00,2018-08-24 04:30:00+08:00,1.15436,1.28159,0.72486,111.25,0.66361,1.30796,0.98599,142.565,128.423,80.641,73.822,85.057,112.823
2018-08-23 20:45:00,2018-08-24 04:45:00+08:00,1.15359,1.28109,0.72461,111.288,0.66348,1.30799,0.98582,142.453,128.367,80.528,73.809,85.048,112.819
2018-08-23 21:05:00,2018-08-24 05:05:00+08:00,1.15439,1.28152,0.72448,111.265,0.66307,1.30792,0.98553,142.578,128.448,80.615,73.776,85.065,112.797
2018-08-23 21:20:00,2018-08-24 05:20:00+08:00,1.15434,1.28151,0.72515,111.253,0.66361,1.30793,0.98553,142.549,128.427,80.676,73.819,85.047,112.769
2018-08-23 21:35:00,2018-08-24 05:35:00+08:00,1.15446,1.28149,0.72513,111.283,0.66385,1.30777,0.98552,142.583,128.466,80.695,73.888,85.071,112.769
2018-08-23 21:50:00,2018-08-24 05:50:00+08:00,1.15414,1.28094,0.72484,111.305,0.6635,1.30828,0.98594,142.567,128.462,80.681,73.853,85.072,112.878
2018-08-23 22:05:00,2018-08-24 06:05:00+08:00,1.15374,1.28049,0.72458,111.376,0.66273,1.30891,0.98622,142.605,128.499,80.702,73.816,85.085,112.917
2018-08-23 22:20:00,2018-08-24 06:20:00+08:00,1.15389,1.28103,0.72467,111.369,0.66334,1.30881,0.98629,142.662,128.506,80.707,73.877,85.088,112.909
2018-08-23 22:35:00,2018-08-24 06:35:00+08:00,1.15408,1.28101,0.72456,111.359,0.66344,1.30894,0.98639,142.648,128.518,80.686,73.881,85.07,112.879
2018-08-23 22:50:00,2018-08-24 06:50:00+08:00,1.15394,1.28095,0.72455,111.346,0.66335,1.30924,0.98612,142.617,128.485,80.676,73.862,85.042,112.904
2018-08-23 23:05:00,2018-08-24 07:05:00+08:00,1.15413,1.28101,0.72458,111.338,0.66303,1.30923,0.98632,142.615,128.498,80.674,73.819,85.035,112.873
2018-08-23 23:20:00,2018-08-24 07:20:00+08:00,1.15434,1.28103,0.72473,111.35,0.66286,1.30924,0.98597,142.636,128.533,80.698,73.808,85.045,112.925
2018-08-23 23:35:00,2018-08-24 07:35:00+08:00,1.15424,1.28093,0.72446,111.391,0.66247,1.30963,0.98624,142.675,128.572,80.698,73.793,85.05,112.937
2018-08-23 23:50:00,2018-08-24 07:50:00+08:00,1.1542,1.28092,0.72435,111.365,0.66254,1.30997,0.98623,142.639,128.537,80.667,73.778,85.008,112.905
2018-08-24 00:00:00,2018-08-24 08:00:00+08:00,1.15414,1.28013,0.72414,111.385,0.66262,1.30989,0.98638,142.58,128.554,80.658,73.806,85.029,112.915
2018-08-24 00:15:00,2018-08-24 08:15:00+08:00,1.15447,1.28016,0.72457,111.365,0.6632,1.30947,0.98621,142.555,128.567,80.692,73.854,85.041,112.911
2018-08-24 00:30:00,2018-08-24 08:30:00+08:00,1.15419,1.28013,0.72476,111.379,0.66327,1.30965,0.98632,142.571,128.548,80.723,73.874,85.041,112.915
2018-08-24 00:45:00,2018-08-24 08:45:00+08:00,1.15475,1.28092,0.72555,111.404,0.66374,1.30898,0.98617,142.686,128.642,80.829,73.944,85.105,112.957
2018-08-24 01:00:00,2018-08-24 09:00:00+08:00,1.15447,1.28083,0.72539,111.403,0.66367,1.30902,0.98611,142.679,128.61,80.81,73.934,85.101,112.964
2018-08-24 01:15:00,2018-08-24 09:15:00+08:00,1.15469,1.28088,0.72535,111.389,0.66395,1.30902,0.98606,142.665,128.619,80.795,73.958,85.091,112.954
2018-08-24 01:30:00,2018-08-24 09:30:00+08:00,1.15437,1.28065,0.72451,111.387,0.66365,1.30972,0.98632,142.637,128.582,80.7,73.923,85.043,112.923
2018-08-24 01:45:00,2018-08-24 09:45:00+08:00,1.15451,1.2806,0.72445,111.361,0.66389,1.30991,0.98601,142.599,128.567,80.674,73.93,85.01,112.931
2018-08-24 02:00:00,2018-08-24 10:00:00+08:00,1.15484,1.28064,0.7252,111.364,0.66403,1.30985,0.9859,142.607,128.607,80.762,73.949,85.019,112.948
2018-08-24 02:15:00,2018-08-24 10:15:00+08:00,1.15492,1.28084,0.72531,111.393,0.6642,1.30965,0.98588,142.667,128.649,80.794,73.988,85.053,112.982
2018-08-24 02:30:00,2018-08-24 10:30:00+08:00,1.15466,1.28081,0.72503,111.405,0.66403,1.31002,0.98599,142.68,128.634,80.773,73.977,85.038,112.98
2018-08-24 02:45:00,2018-08-24 10:45:00+08:00,1.15563,1.28165,0.7284,111.372,0.66497,1.30894,0.98576,142.727,128.702,81.121,74.058,85.082,112.97
2018-08-24 03:00:00,2018-08-24 11:00:00+08:00,1.15544,1.2815,0.7284,111.406,0.66437,1.30896,0.98593,142.757,128.722,81.148,74.015,85.108,112.988
2018-08-24 03:15:00,2018-08-24 11:15:00+08:00,1.15513,1.28117,0.72738,111.427,0.66347,1.30912,0.98617,142.745,128.711,81.05,73.928,85.113,112.98
2018-08-24 03:30:00,2018-08-24 11:30:00+08:00,1.1556,1.28182,0.72774,111.424,0.66394,1.30861,0.98612,142.815,128.76,81.088,73.978,85.143,112.983
2018-08-24 03:45:00,2018-08-24 11:45:00+08:00,1.15551,1.28161,0.72767,111.477,0.66407,1.30865,0.98612,142.86,128.813,81.118,74.027,85.182,113.037
2018-08-24 04:00:00,2018-08-24 12:00:00+08:00,1.15542,1.28133,0.72783,111.464,0.66407,1.30878,0.98612,142.812,128.787,81.127,74.021,85.163,113.024
2018-08-24 04:15:00,2018-08-24 12:15:00+08:00,1.15523,1.28106,0.72745,111.451,0.66406,1.30889,0.98622,142.768,128.752,81.075,74.01,85.147,113.001
2018-08-24 04:30:00,2018-08-24 12:30:00+08:00,1.15584,1.28165,0.72798,111.427,0.66425,1.30849,0.98572,142.801,128.792,81.117,74.018,85.155,113.034
2018-08-24 04:45:00,2018-08-24 12:45:00+08:00,1.15629,1.28222,0.72826,111.409,0.66452,1.30836,0.98556,142.84,128.82,81.132,74.032,85.148,113.032
2018-08-24 05:00:00,2018-08-24 13:00:00+08:00,1.15664,1.28232,0.7283,111.402,0.66473,1.30844,0.98526,142.844,128.852,81.134,74.051,85.139,113.06
2018-08-24 05:15:00,2018-08-24 13:15:00+08:00,1.15663,1.28205,0.72825,111.419,0.66467,1.30839,0.98541,142.834,128.872,81.142,74.057,85.155,113.062
2018-08-24 05:30:00,2018-08-24 13:30:00+08:00,1.15733,1.28262,0.72839,111.396,0.66508,1.30827,0.98527,142.871,128.922,81.14,74.086,85.145,113.054
2018-08-24 05:45:00,2018-08-24 13:45:00+08:00,1.15708,1.28256,0.72798,111.377,0.66482,1.30862,0.98526,142.843,128.872,81.08,74.05,85.11,113.03
2018-08-24 06:00:00,2018-08-24 14:00:00+08:00,1.15667,1.28224,0.72748,111.408,0.66459,1.30863,0.98539,142.842,128.863,81.047,74.04,85.131,113.051
2018-08-24 06:15:00,2018-08-24 14:15:00+08:00,1.15724,1.28261,0.72798,111.361,0.6649,1.30809,0.98517,142.823,128.871,81.068,74.041,85.129,113.023
2018-08-24 06:30:00,2018-08-24 14:30:00+08:00,1.15728,1.28266,0.7281,111.33,0.66494,1.30817,0.98505,142.789,128.84,81.058,74.027,85.101,113.013
2018-08-24 06:45:00,2018-08-24 14:45:00+08:00,1.15712,1.28304,0.72835,111.341,0.66515,1.30792,0.98508,142.846,128.835,81.096,74.057,85.126,113.015
2018-08-24 07:00:00,2018-08-24 15:00:00+08:00,1.1569,1.28379,0.72845,111.342,0.66515,1.30773,0.98485,142.93,128.812,81.107,74.059,85.14,113.049
2018-08-24 07:15:00,2018-08-24 15:15:00+08:00,1.15641,1.28332,0.72782,111.384,0.66461,1.3084,0.98486,142.933,128.802,81.067,74.024,85.127,113.085
2018-08-24 07:30:00,2018-08-24 15:30:00+08:00,1.15639,1.28314,0.7279,111.366,0.66446,1.30829,0.98507,142.887,128.781,81.062,73.997,85.121,113.047
2018-08-24 07:45:00,2018-08-24 15:45:00+08:00,1.15568,1.28292,0.72748,111.396,0.66416,1.30847,0.98542,142.902,128.738,81.038,73.985,85.132,113.039
2018-08-24 08:00:00,2018-08-24 16:00:00+08:00,1.15603,1.28332,0.7279,111.408,0.66461,1.30838,0.98518,142.963,128.793,81.095,74.044,85.147,113.078
2018-08-24 08:15:00,2018-08-24 16:15:00+08:00,1.1567,1.28342,0.72785,111.363,0.66466,1.30813,0.98456,142.918,128.813,81.055,74.019,85.13,113.104
2018-08-24 08:30:00,2018-08-24 16:30:00+08:00,1.15671,1.28349,0.72777,111.384,0.66454,1.30813,0.98445,142.952,128.839,81.061,74.019,85.146,113.137
2018-08-24 08:45:00,2018-08-24 16:45:00+08:00,1.15631,1.28335,0.72767,111.433,0.6642,1.30812,0.98455,142.999,128.852,81.086,74.012,85.184,113.173
2018-08-24 09:00:00,2018-08-24 17:00:00+08:00,1.15636,1.28243,0.72745,111.436,0.66402,1.30831,0.9848,142.901,128.86,81.065,73.996,85.175,113.152
2018-08-24 09:15:00,2018-08-24 17:15:00+08:00,1.15598,1.28103,0.72708,111.464,0.66384,1.30848,0.98454,142.78,128.85,81.043,73.995,85.185,113.209
2018-08-24 09:30:00,2018-08-24 17:30:00+08:00,1.15654,1.2821,0.72757,111.443,0.66443,1.30813,0.98411,142.871,128.886,81.082,74.047,85.19,113.237
2018-08-24 09:45:00,2018-08-24 17:45:00+08:00,1.15675,1.28252,0.72785,111.434,0.66482,1.30806,0.98416,142.907,128.901,81.108,74.084,85.19,113.221
2018-08-24 10:00:00,2018-08-24 18:00:00+08:00,1.15782,1.28508,0.72852,111.379,0.66586,1.30707,0.98333,143.12,128.957,81.142,74.163,85.212,113.26
2018-08-24 10:15:00,2018-08-24 18:15:00+08:00,1.15747,1.2852,0.72843,111.407,0.66575,1.30702,0.98393,143.17,128.951,81.153,74.169,85.236,113.222
2018-08-24 10:30:00,2018-08-24 18:30:00+08:00,1.15773,1.28559,0.72906,111.386,0.66595,1.30618,0.98368,143.188,128.956,81.207,74.178,85.275,113.228
2018-08-24 10:45:00,2018-08-24 18:45:00+08:00,1.15809,1.2856,0.7291,111.401,0.66585,1.30638,0.98372,143.207,129.009,81.22,74.176,85.272,113.237
2018-08-24 11:00:00,2018-08-24 19:00:00+08:00,1.15825,1.28563,0.72936,111.364,0.66636,1.30654,0.98363,143.163,128.987,81.224,74.207,85.235,113.211
2018-08-24 11:15:00,2018-08-24 19:15:00+08:00,1.15814,1.28533,0.72988,111.367,0.66645,1.3068,0.98389,143.134,128.977,81.284,74.22,85.22,113.185
2018-08-24 11:30:00,2018-08-24 19:30:00+08:00,1.15952,1.28554,0.73056,111.315,0.66696,1.30617,0.9835,143.088,129.074,81.321,74.243,85.221,113.177
2018-08-24 11:45:00,2018-08-24 19:45:00+08:00,1.1593,1.28478,0.73034,111.311,0.66664,1.3068,0.98352,143.001,129.042,81.295,74.204,85.177,113.168
2018-08-24 12:00:00,2018-08-24 20:00:00+08:00,1.15877,1.28477,0.73024,111.3,0.66659,1.30678,0.98361,142.984,128.971,81.276,74.192,85.17,113.15
2018-08-24 12:15:00,2018-08-24 20:15:00+08:00,1.15875,1.28444,0.73023,111.281,0.6667,1.30724,0.98396,142.92,128.944,81.245,74.169,85.102,113.063
2018-08-24 12:30:00,2018-08-24 20:30:00+08:00,1.15886,1.28469,0.73065,111.348,0.66647,1.30673,0.98411,143.036,129.037,81.356,74.209,85.209,113.138
2018-08-24 12:45:00,2018-08-24 20:45:00+08:00,1.1593,1.28532,0.73046,111.335,0.66664,1.30744,0.98385,143.092,129.069,81.326,74.218,85.152,113.15
2018-08-24 13:00:00,2018-08-24 21:00:00+08:00,1.1601,1.28528,0.73101,111.372,0.66671,1.30552,0.98364,143.135,129.206,81.414,74.251,85.307,113.219
2018-08-24 13:15:00,2018-08-24 21:15:00+08:00,1.15979,1.28568,0.73115,111.367,0.66668,1.30545,0.98371,143.172,129.162,81.427,74.246,85.308,113.206
2018-08-24 13:30:00,2018-08-24 21:30:00+08:00,1.15977,1.2852,0.73094,111.367,0.66642,1.30519,0.9838,143.12,129.159,81.402,74.218,85.325,113.196
2018-08-24 13:45:00,2018-08-24 21:45:00+08:00,1.15904,1.28443,0.73123,111.368,0.66654,1.30517,0.98363,143.034,129.081,81.436,74.233,85.325,113.212
2018-08-24 14:00:00,2018-08-24 22:00:00+08:00,1.16159,1.28651,0.73325,111.196,0.66816,1.30349,0.98258,143.045,129.165,81.535,74.296,85.306,113.161
2018-08-24 14:15:00,2018-08-24 22:15:00+08:00,1.16138,1.2856,0.73304,111.216,0.66824,1.3037,0.98351,142.97,129.164,81.525,74.32,85.306,113.074
2018-08-24 14:30:00,2018-08-24 22:30:00+08:00,1.16098,1.28464,0.73302,111.259,0.66834,1.30373,0.98381,142.918,129.171,81.555,74.36,85.337,113.084
2018-08-24 14:45:00,2018-08-24 22:45:00+08:00,1.16275,1.28579,0.73281,111.227,0.66867,1.30394,0.98266,143.004,129.328,81.509,74.375,85.299,113.183
2018-08-24 15:00:00,2018-08-24 23:00:00+08:00,1.16275,1.2861,0.73363,111.19,0.66904,1.30349,0.98252,142.993,129.287,81.573,74.391,85.3,113.162
2018-08-24 15:15:00,2018-08-24 23:15:00+08:00,1.16216,1.28544,0.73295,111.238,0.6687,1.30367,0.98296,142.979,129.277,81.531,74.384,85.325,113.16
2018-08-24 15:30:00,2018-08-24 23:30:00+08:00,1.1622,1.28512,0.73307,111.23,0.66895,1.30285,0.98306,142.935,129.271,81.538,74.407,85.373,113.142
2018-08-24 15:45:00,2018-08-24 23:45:00+08:00,1.16246,1.28574,0.73306,111.222,0.66915,1.30224,0.98246,142.992,129.29,81.533,74.426,85.407,113.202
2018-08-24 16:00:00,2018-08-25 00:00:00+08:00,1.16304,1.2865,0.73338,111.199,0.66937,1.30182,0.98219,143.049,129.33,81.552,74.434,85.419,113.211
2018-08-24 16:15:00,2018-08-25 00:15:00+08:00,1.16315,1.2864,0.73325,111.169,0.66942,1.30203,0.98217,142.999,129.306,81.516,74.418,85.379,113.181
2018-08-24 16:30:00,2018-08-25 00:30:00+08:00,1.16285,1.2856,0.73292,111.194,0.66912,1.30197,0.98253,142.942,129.301,81.498,74.402,85.403,113.165
2018-08-24 16:45:00,2018-08-25 00:45:00+08:00,1.1624,1.2851,0.73261,111.204,0.66889,1.30197,0.98282,142.899,129.262,81.47,74.384,85.411,113.141
2018-08-24 17:00:00,2018-08-25 01:00:00+08:00,1.16323,1.28569,0.73306,111.162,0.66935,1.30155,0.98228,142.911,129.307,81.489,74.405,85.405,113.161
2018-08-24 17:15:00,2018-08-25 01:15:00+08:00,1.16331,1.28573,0.73305,111.162,0.66946,1.30191,0.98238,142.915,129.316,81.486,74.416,85.381,113.15
2018-08-24 17:30:00,2018-08-25 01:30:00+08:00,1.16218,1.28453,0.73246,111.143,0.66906,1.30348,0.98261,142.756,129.169,81.407,74.36,85.262,113.103
2018-08-24 17:45:00,2018-08-25 01:45:00+08:00,1.16226,1.28461,0.73281,111.171,0.66927,1.30324,0.98283,142.803,129.211,81.468,74.403,85.3,113.105
2018-08-24 18:00:00,2018-08-25 02:00:00+08:00,1.16237,1.28459,0.73283,111.167,0.6692,1.30318,0.98274,142.794,129.217,81.467,74.394,85.302,113.114
2018-08-24 18:15:00,2018-08-25 02:15:00+08:00,1.1625,1.28463,0.73282,111.194,0.66927,1.3029,0.98263,142.833,129.262,81.484,74.417,85.34,113.152
2018-08-24 18:30:00,2018-08-25 02:30:00+08:00,1.16242,1.2842,0.73252,111.206,0.66925,1.30317,0.98272,142.803,129.267,81.459,74.423,85.331,113.153
2018-08-24 18:45:00,2018-08-25 02:45:00+08:00,1.16255,1.2846,0.73254,111.206,0.66904,1.30283,0.98297,142.844,129.281,81.462,74.399,85.353,113.123
2018-08-24 19:00:00,2018-08-25 03:00:00+08:00,1.1625,1.28493,0.73252,111.189,0.66916,1.30317,0.98283,142.86,129.258,81.448,74.402,85.32,113.125
2018-08-24 19:15:00,2018-08-25 03:15:00+08:00,1.16259,1.2851,0.73253,111.192,0.66933,1.30267,0.9828,142.884,129.27,81.452,74.425,85.354,113.13
2018-08-24 19:30:00,2018-08-25 03:30:00+08:00,1.16261,1.28511,0.73274,111.174,0.66934,1.30257,0.98296,142.862,129.252,81.462,74.413,85.347,113.094
2018-08-24 19:45:00,2018-08-25 03:45:00+08:00,1.16267,1.285,0.73262,111.18,0.6693,1.30273,0.98291,142.857,129.265,81.452,74.412,85.339,113.102
2018-08-24 20:00:00,2018-08-25 04:00:00+08:00,1.16241,1.28483,0.73255,111.178,0.66921,1.30225,0.98279,142.836,129.236,81.444,74.399,85.37,113.112
2018-08-24 20:15:00,2018-08-25 04:15:00+08:00,1.16225,1.2847,0.73238,111.23,0.66899,1.30365,0.98304,142.892,129.277,81.46,74.408,85.317,113.129
2018-08-24 20:30:00,2018-08-25 04:30:00+08:00,1.16215,1.28478,0.73255,111.24,0.66929,1.30341,0.98303,142.907,129.28,81.488,74.449,85.342,113.142
2018-08-24 20:45:00,2018-08-25 04:45:00+08:00,1.16211,1.28455,0.73249,111.224,0.66889,1.30261,0.98248,142.898,129.231,81.424,74.306,85.383,113.007
2018-08-26 21:05:00,2018-08-27 05:05:00+08:00,1.16212,1.28392,0.73296,111.319,0.66839,1.30204,0.98335,142.922,129.371,81.595,74.411,85.483,113.154
2018-08-26 21:20:00,2018-08-27 05:20:00+08:00,1.162,1.28466,0.73296,111.315,0.66837,1.3017,0.98336,142.995,129.347,81.592,74.404,85.483,113.149
2018-08-26 21:35:00,2018-08-27 05:35:00+08:00,1.16218,1.28439,0.73293,111.315,0.6688,1.30149,0.98306,142.959,129.362,81.582,74.449,85.504,113.19
2018-08-26 21:50:00,2018-08-27 05:50:00+08:00,1.16259,1.2849,0.73345,111.27,0.66921,1.30158,0.98301,142.968,129.36,81.613,74.466,85.483,113.176
2018-08-26 22:05:00,2018-08-27 06:05:00+08:00,1.16253,1.28495,0.73316,111.241,0.66948,1.30168,0.98291,142.938,129.32,81.559,74.477,85.453,113.159
2018-08-26 22:20:00,2018-08-27 06:20:00+08:00,1.16265,1.28492,0.73316,111.254,0.6695,1.30152,0.98295,142.952,129.35,81.568,74.486,85.475,113.17
2018-08-26 22:35:00,2018-08-27 06:35:00+08:00,1.16265,1.28511,0.73324,111.238,0.66949,1.30159,0.98291,142.953,129.333,81.564,74.477,85.458,113.156
2018-08-26 22:50:00,2018-08-27 06:50:00+08:00,1.1629,1.28517,0.73323,111.268,0.6693,1.30184,0.98274,142.999,129.393,81.585,74.47,85.468,113.213
2018-08-26 23:05:00,2018-08-27 07:05:00+08:00,1.16331,1.2855,0.73352,111.249,0.6696,1.30165,0.98276,143.012,129.417,81.604,74.491,85.466,113.195
2018-08-26 23:20:00,2018-08-27 07:20:00+08:00,1.16325,1.28538,0.73344,111.293,0.66955,1.30169,0.98289,143.053,129.465,81.625,74.515,85.496,113.223
2018-08-26 23:35:00,2018-08-27 07:35:00+08:00,1.16354,1.28562,0.73366,111.317,0.66958,1.30152,0.98274,143.11,129.526,81.669,74.535,85.524,113.264
2018-08-26 23:50:00,2018-08-27 07:50:00+08:00,1.16451,1.28581,0.73425,111.291,0.66998,1.30099,0.98231,143.099,129.602,81.715,74.565,85.54,113.286
2018-08-27 00:00:00,2018-08-27 08:00:00+08:00,1.16381,1.28549,0.73376,111.326,0.66967,1.3011,0.98278,143.107,129.564,81.687,74.552,85.561,113.268
2018-08-27 00:15:00,2018-08-27 08:15:00+08:00,1.16446,1.28596,0.73423,111.266,0.66992,1.30101,0.98242,143.085,129.562,81.695,74.539,85.521,113.25
2018-08-27 00:30:00,2018-08-27 08:30:00+08:00,1.1639,1.28568,0.73372,111.298,0.66941,1.30109,0.98245,143.093,129.534,81.661,74.505,85.539,113.277
2018-08-27 00:45:00,2018-08-27 08:45:00+08:00,1.16366,1.28559,0.73387,111.224,0.66933,1.30074,0.98261,142.99,129.425,81.624,74.445,85.505,113.186
2018-08-27 01:00:00,2018-08-27 09:00:00+08:00,1.16311,1.28514,0.73347,111.189,0.66906,1.30101,0.98278,142.893,129.322,81.554,74.392,85.459,113.131
2018-08-27 01:15:00,2018-08-27 09:15:00+08:00,1.16306,1.28509,0.73312,111.203,0.66887,1.30144,0.98269,142.907,129.335,81.525,74.375,85.444,113.15
2018-08-27 01:30:00,2018-08-27 09:30:00+08:00,1.16284,1.28502,0.73273,111.245,0.6688,1.30195,0.9831,142.95,129.359,81.512,74.4,85.443,113.149
2018-08-27 01:45:00,2018-08-27 09:45:00+08:00,1.16298,1.2848,0.73252,111.23,0.66862,1.30167,0.98305,142.907,129.357,81.479,74.371,85.451,113.141
2018-08-27 02:00:00,2018-08-27 10:00:00+08:00,1.16304,1.2847,0.73204,111.203,0.66852,1.30184,0.98309,142.864,129.334,81.405,74.341,85.416,113.114
2018-08-27 02:15:00,2018-08-27 10:15:00+08:00,1.16343,1.28552,0.73237,111.007,0.66913,1.30162,0.9826,142.703,129.148,81.298,74.277,85.281,112.964
2018-08-27 02:30:00,2018-08-27 10:30:00+08:00,1.16293,1.28553,0.73229,110.977,0.66893,1.3018,0.98267,142.664,129.057,81.268,74.235,85.247,112.926
2018-08-27 02:45:00,2018-08-27 10:45:00+08:00,1.16298,1.28585,0.73274,111.027,0.66912,1.3017,0.9826,142.766,129.121,81.355,74.289,85.293,112.986
2018-08-27 03:00:00,2018-08-27 11:00:00+08:00,1.16291,1.28563,0.73256,111.062,0.66899,1.30174,0.98287,142.784,129.155,81.361,74.3,85.316,112.988
2018-08-27 03:15:00,2018-08-27 11:15:00+08:00,1.16334,1.28618,0.73313,111.051,0.66951,1.30146,0.98261,142.832,129.19,81.414,74.349,85.326,113.007
2018-08-27 03:30:00,2018-08-27 11:30:00+08:00,1.16304,1.286,0.73323,111.055,0.66963,1.30145,0.98288,142.816,129.162,81.429,74.366,85.329,112.98
2018-08-27 03:45:00,2018-08-27 11:45:00+08:00,1.16264,1.28573,0.73277,111.059,0.66933,1.30169,0.98306,142.79,129.122,81.38,74.335,85.315,112.963
2018-08-27 04:00:00,2018-08-27 12:00:00+08:00,1.16243,1.28553,0.73253,111.06,0.66907,1.30186,0.98323,142.772,129.1,81.354,74.308,85.305,112.945
2018-08-27 04:15:00,2018-08-27 12:15:00+08:00,1.16253,1.28544,0.73271,111.115,0.66911,1.30176,0.98339,142.832,129.177,81.415,74.348,85.354,112.982
2018-08-27 04:30:00,2018-08-27 12:30:00+08:00,1.16204,1.28522,0.73234,111.079,0.66897,1.30194,0.98376,142.761,129.078,81.347,74.309,85.316,112.904
2018-08-27 04:45:00,2018-08-27 12:45:00+08:00,1.16183,1.28508,0.73236,111.086,0.66898,1.30195,0.98382,142.756,129.066,81.357,74.317,85.32,112.904
2018-08-27 05:00:00,2018-08-27 13:00:00+08:00,1.16193,1.28521,0.73244,111.109,0.66878,1.30179,0.98386,142.797,129.101,81.381,74.306,85.348,112.924
2018-08-27 05:15:00,2018-08-27 13:15:00+08:00,1.16192,1.2851,0.73224,111.086,0.66881,1.30186,0.98392,142.756,129.072,81.342,74.296,85.326,112.894
2018-08-27 05:30:00,2018-08-27 13:30:00+08:00,1.16178,1.285,0.73224,111.063,0.6686,1.30176,0.98389,142.715,129.03,81.325,74.257,85.314,112.872
2018-08-27 05:45:00,2018-08-27 13:45:00+08:00,1.16183,1.28502,0.73205,111.024,0.6686,1.30168,0.98381,142.671,128.992,81.276,74.236,85.295,112.841
2018-08-27 06:00:00,2018-08-27 14:00:00+08:00,1.16146,1.28461,0.73212,111.055,0.66849,1.30202,0.98414,142.663,128.986,81.306,74.24,85.291,112.839
2018-08-27 06:15:00,2018-08-27 14:15:00+08:00,1.16091,1.28442,0.73183,111.027,0.66818,1.3022,0.98415,142.605,128.892,81.253,74.188,85.259,112.81
